"","Cell_ID","Pearson_Correlation","mean_intensity_KRAS","mean_intensity_BRAF","sum_intensity_KRAS","sum_intensity_BRAF","Area_Pixels","Area","KRAS_type","BRAF_type","image_no"
"589",27,0.385981728071999,1425.27383662961,791.767430093605,95774126,53204396,67197,83.6860753677,"KRASG12D","BRAF_R188L",34
"590",1,0.706151525367452,82.0845388469409,10.5461505892315,4652880,597798,56684,70.5933523244,"KRASG12D","BRAF_R188L",35
"591",2,0.371888617552443,21.3265133243132,5.30128831107712,1812647,450583,84995,105.8514215795,"KRASG12D","BRAF_R188L",35
"592",3,0.720800541773301,216.883459381018,39.0202327463511,7771585,1398212,35833,44.6258484553,"KRASG12D","BRAF_R188L",35
"593",4,-0.256297353460939,815.448473132094,1482.56592590797,134557968,244639686,165011,205.5020757251,"KRASG12D","BRAF_R188L",35
"594",5,-0.170967098760446,225.860820367751,724.921357850071,8782598,28188567,38885,48.4267607285,"KRASG12D","BRAF_R188L",35
"595",6,0.744319625427507,207.122248002062,75.1836040216551,4017136,1458186,19395,24.1542246195,"KRASG12D","BRAF_R188L",35
"596",7,0.672848504023635,548.056362038664,110.09129466901,93553221,18792584,170700,212.58706587,"KRASG12D","BRAF_R188L",35
"597",8,0.0405182747005961,8.86488082763351,1.49027378207937,465291,78220,52487,65.3664752567,"KRASG12D","BRAF_R188L",35
"598",9,0.72902073047665,612.552535757203,184.959887781563,135590954,40941611,221354,275.6707520714,"KRASG12D","BRAF_R188L",35
"599",10,0.654483175158269,1266.59705882353,66.0941176470588,430643,22472,340,0.423430594,"KRASG12D","BRAF_R188L",35
"600",11,0.675276257489274,570.723063499212,120.044213015087,101383245,21324654,177640,221.230031524,"KRASG12D","BRAF_R188L",35
"601",12,-0.424106920932284,3207.51612256357,2466.27234756901,559833449,430458243,174538,217.3668500458,"KRASG12D","BRAF_R188L",35
"602",13,-0.393462619745182,1419.83113904184,1595.93299753855,211695403,237952014,149099,185.6855239259,"KRASG12D","BRAF_R188L",35
"603",14,0.701900688631215,529.488282602056,204.303339102107,52011634,20068717,98230,122.334080143,"KRASG12D","BRAF_R188L",35
"604",15,-0.380067561062548,1586.7015760755,1596.74055057259,271014976,272729673,170804,212.7165858164,"KRASG12D","BRAF_R188L",35
"605",16,0.801509580137238,586.442690940429,100.951653560271,54439475,9371342,92830,115.609006003,"KRASG12D","BRAF_R188L",35
"606",17,-0.342461041589418,909.68615738298,1513.78322780835,144825675,241000345,159204,198.2701302564,"KRASG12D","BRAF_R188L",35
"607",18,0.574773639609284,95.0718037476412,21.0975552590776,15819758,3510591,166398,207.2294234718,"KRASG12D","BRAF_R188L",35
"608",19,-0.460667478682298,1278.66159359021,1657.36534203004,190548708,246983898,149022,185.5896293502,"KRASG12D","BRAF_R188L",35
"609",20,0.391635141651369,69.4703955442273,13.1416123855376,7358999,1392091,105930,131.923537713,"KRASG12D","BRAF_R188L",35
"610",21,0.432211081527807,489.920723521515,178.967333192021,62404632,22796322,127377,158.6332905057,"KRASG12D","BRAF_R188L",35
"611",22,0.668852305121301,2111.05391144117,882.580462337372,75613729,31612267,35818,44.6071676938,"KRASG12D","BRAF_R188L",35
"612",23,-0.272011483379546,2925.30217666038,2906.55649926927,414336875,411681756,141639,176.3949585399,"KRASG12D","BRAF_R188L",35
"613",24,-0.0306594384880614,15.9809512814592,1.57221196028631,276854,27237,17324,21.5750341484,"KRASG12D","BRAF_R188L",35
"614",25,-0.462227110775028,1580.39085940359,2372.18723701061,138214663,207462007,87456,108.9163118496,"KRASG12D","BRAF_R188L",35
"615",26,0.21729713073841,64.7106524876819,8.3970502845198,3900564,506149,60277,75.0680173957,"KRASG12D","BRAF_R188L",35
"616",27,0.863641679719703,316.337304063012,58.2933108476955,32451146,5979961,102584,127.7564825144,"KRASG12D","BRAF_R188L",35
"617",28,-0.472047788305833,1719.68240823635,1526.28983885407,315025181,279597983,183188,228.1394225108,"KRASG12D","BRAF_R188L",35
"618",29,0.649847953816852,18.3986796719739,2.8619594764374,805439,125288,43777,54.5191797457,"KRASG12D","BRAF_R188L",35
"619",30,0.561680977327578,561.553574549904,118.37752141234,16063240,3386189,28605,35.6242121805,"KRASG12D","BRAF_R188L",35
"620",31,-0.130387996133428,8.20682217606646,2.89331362837514,205466,72437,25036,31.1794363276,"KRASG12D","BRAF_R188L",35
"621",1,0.856201840431335,1121.6179352204,239.038346977389,59873087,12760106,53381,66.4798486421,"KRASG12D","BRAF_R188L",36
"622",2,-0.47611852908224,2170.12764206883,2214.62601072432,76490489,78058923,35247,43.8960533727,"KRASG12D","BRAF_R188L",36
"623",3,0.798425969026834,199.541605857171,32.0196049815139,16407109,2632780,82224,102.4004622384,"KRASG12D","BRAF_R188L",36
"624",4,0.531689161904817,67.4450289266177,13.3788704444514,6423532,1274217,95241,118.6116270681,"KRASG12D","BRAF_R188L",36
"625",5,0.255510262808831,806.779837709906,355.308971035726,14317115,6305313,17746,22.1005862386,"KRASG12D","BRAF_R188L",36
"626",6,0.759451195990201,125.283397149543,46.1055803729703,14134974,5201816,112824,140.5092156984,"KRASG12D","BRAF_R188L",36
"627",7,0.143491674731073,268.71006201882,246.3249572284,5025953,4607262,18704,23.2936642064,"KRASG12D","BRAF_R188L",36
"628",8,0.841671310729603,968.191045236728,178.532373792359,112942390,20826337,116653,145.2777914173,"KRASG12D","BRAF_R188L",36
"629",9,-0.0911914177358234,810.512177151566,827.918125939907,80304736,82029300,99079,123.3914112439,"KRASG12D","BRAF_R188L",36
"630",10,-0.34145390808322,811.412508992425,957.172929626338,76697956,90475814,94524,117.7186866684,"KRASG12D","BRAF_R188L",36
"631",11,0.724895767599831,196.442178152527,27.8591549295775,12510813,1774266,63687,79.3147771767,"KRASG12D","BRAF_R188L",36
"632",12,-0.490576550561407,1134.92822939433,1972.8530071226,160457288,278923931,141381,176.0736494421,"KRASG12D","BRAF_R188L",36
"633",13,-0.104374265509267,477.712324045979,873.533420282608,70691392,129264602,147979,184.2906937339,"KRASG12D","BRAF_R188L",36
"634",14,0.37613382337821,574.252562774583,59.8355657153743,48232047,5025649,83991,104.6010559431,"KRASG12D","BRAF_R188L",36
"635",15,-0.23787891420103,1187.65206109435,1470.75548939769,205049316,253927406,172651,215.0168102491,"KRASG12D","BRAF_R188L",36
"636",16,0.662633489723652,290.789349261635,92.31466013144,36901750,11714915,126902,158.0417330582,"KRASG12D","BRAF_R188L",36
"637",17,0.852478509660175,37.1915609832472,6.27999843431971,4750850,802207,127740,159.085364934,"KRASG12D","BRAF_R188L",36
"638",18,0.505161535204494,434.462717520003,246.62340066736,60544552,34368204,139355,173.5505012555,"KRASG12D","BRAF_R188L",36
"639",19,-0.470245632197926,1336.06663017172,1685.42031231993,231861003,292487841,173540,216.123956714,"KRASG12D","BRAF_R188L",36
"640",20,-0.180557707570565,889.771464442721,1254.79546447421,226075803,318822196,254083,316.4309282803,"KRASG12D","BRAF_R188L",36
"641",21,-0.437731886251913,2320.31411948177,2672.88644776529,270789939,311936540,116704,145.3413060064,"KRASG12D","BRAF_R188L",36
"642",22,0.953711811715603,159.512137468024,47.4685634721038,14778321,4397820,92647,115.3811007127,"KRASG12D","BRAF_R188L",36
"643",23,0.622348442330629,268.434608931853,78.6602620436207,13439984,3938362,50068,62.3538911188,"KRASG12D","BRAF_R188L",36
"644",24,0.908043661708982,228.109437208651,64.7421323249905,11401594,3236006,49983,62.2480334703,"KRASG12D","BRAF_R188L",36
"645",25,0.760911764692201,330.82991109406,75.0960367633567,39667168,9004165,119902,149.3240443582,"KRASG12D","BRAF_R188L",36
"646",26,-0.11233428841327,246.081285020545,341.188307807247,6587596,9133611,26770,33.338932357,"KRASG12D","BRAF_R188L",36
"647",27,0.94593993433171,143.52761184545,48.4051220132181,13551303,4570218,94416,117.5841851856,"KRASG12D","BRAF_R188L",36
"648",28,0.576857917074242,129.002200598288,38.5946944950658,15007084,4489798,116332,144.8780231212,"KRASG12D","BRAF_R188L",36
"649",29,0.391630924509499,60.3231539670071,9.24243912018853,614331,94125,10184,12.6829916744,"KRASG12D","BRAF_R188L",36
"650",30,0.501832641253761,283.409681379979,124.588673982902,37394207,16438728,131944,164.3209596904,"KRASG12D","BRAF_R188L",36
"651",31,-0.0761301905915295,1339.80145987818,1392.56716763771,80945445,84133338,60416,75.2411257856,"KRASG12D","BRAF_R188L",36
"652",32,-0.240987367305178,983.919744984062,1565.45885289706,83955904,133577473,85328,106.2661344848,"KRASG12D","BRAF_R188L",36
"653",33,0.44803300157007,80.5573872648992,28.68762746431,1421999,506394,17652,21.9835201332,"KRASG12D","BRAF_R188L",36
"654",34,-0.20116664661469,2899.95089776475,1740.81048002931,39569830,23753359,13645,16.9932660445,"KRASG12D","BRAF_R188L",36
"655",35,0.626891299588205,8.64583333333333,4.38988095238095,2905,1475,336,0.4184490576,"KRASG12D","BRAF_R188L",36
"656",36,0.704645243532882,150.535730387737,15.8319056206793,4006659,421382,26616,33.1471432056,"KRASG12D","BRAF_R188L",36
"657",1,-0.563267653007027,1719.79067487104,1949.59621424207,121019950,137191136,70369,87.6364337329,"KRASG12D","BRAF_R188L",37
"658",2,0.765480225093263,418.828831522145,65.9324055666004,28019230,4410812,66899,83.3149509059,"KRASG12D","BRAF_R188L",37
"659",3,0.477940774502589,99.7401226259907,13.2254523702707,3334811,442193,33435,41.6394173835,"KRASG12D","BRAF_R188L",37
"660",4,0.462825124889394,50.1687238419522,3.52645953039654,2828914,198850,56388,70.2247186308,"KRASG12D","BRAF_R188L",37
"661",5,0.0620960254152724,30.2721809021113,4.14893234165067,2523489,345855,83360,103.815218576,"KRASG12D","BRAF_R188L",37
"662",6,-0.364475730039685,730.670955462928,818.620458225974,131296456,147100366,179693,223.7868050813,"KRASG12D","BRAF_R188L",37
"663",7,0.708649338062083,229.894979818365,268.280297679112,9113037,10634631,39640,49.367025724,"KRASG12D","BRAF_R188L",37
"664",8,0.624942614740229,91.1788436686457,10.2497955412382,14604936,1641802,160179,199.4843797539,"KRASG12D","BRAF_R188L",37
"665",9,0.824493995729616,20.8844111215245,2.39262730396751,1337020,153176,64020,79.729490082,"KRASG12D","BRAF_R188L",37
"666",10,0.0603020300894088,26.8422757358119,26.8760033798057,381214,381693,14202,17.6869449882,"KRASG12D","BRAF_R188L",37
"667",11,0.667941882437648,1032.36936296296,591.366044444444,139369864,79834416,135000,168.1268535,"KRASG12D","BRAF_R188L",37
"668",12,0.678863436833609,111.322752378577,26.217767166732,15620252,3678746,140315,174.7460699915,"KRASG12D","BRAF_R188L",37
"669",13,-0.619074904633526,929.619154320662,925.47308483155,35264173,35106896,37934,47.2424004494,"KRASG12D","BRAF_R188L",37
"670",14,-0.175212655419441,1137.02254872485,1420.02801924158,173966724,217267127,153002,190.5462580682,"KRASG12D","BRAF_R188L",37
"671",15,0.650729365442106,414.484971413014,120.298502586442,15224033,4418564,36730,45.742957993,"KRASG12D","BRAF_R188L",37
"672",16,0.735568206505627,855.349811176112,141.717800971453,136122935,22553396,159143,198.1941618263,"KRASG12D","BRAF_R188L",37
"673",17,-0.445032839372383,1541.36844331641,2591.28217710096,218627700,367547464,141840,176.645280744,"KRASG12D","BRAF_R188L",37
"674",18,-0.271540234989291,491.712346609434,645.499344659797,60025293,78798687,122074,152.0290186234,"KRASG12D","BRAF_R188L",37
"675",19,-0.167376167774435,1707.2334565574,2908.1144025265,69735365,118787749,40847,50.8702043327,"KRASG12D","BRAF_R188L",37
"676",20,-0.414643971151188,1090.59483824438,1280.51622707604,21170627,24857381,19412,24.1753961492,"KRASG12D","BRAF_R188L",37
"677",21,-0.360233755619376,900.290492289335,1077.68244354853,49797768,59609849,55313,68.8859307233,"KRASG12D","BRAF_R188L",37
"678",22,0.47637272309022,157.075277645258,48.4270799818047,14157666,4364878,90133,112.2502050853,"KRASG12D","BRAF_R188L",37
"679",23,0.658265827437579,745.893283279221,131.788991477273,73515242,12989123,98560,122.745056896,"KRASG12D","BRAF_R188L",37
"680",24,0.565599137316825,95.7378568194501,16.7644122942793,9092320,1592133,94971,118.2753733611,"KRASG12D","BRAF_R188L",37
"681",25,0.449674051009539,349.400337508925,161.096553514636,26916055,12410073,77035,95.9381641435,"KRASG12D","BRAF_R188L",37
"682",26,0.601308233252657,66.0426770906944,8.73293497803977,7383109,976281,111793,139.2252246913,"KRASG12D","BRAF_R188L",37
"683",27,-0.219771834430251,1991.14326878642,3444.8971266503,219740580,380175402,110359,137.4393438919,"KRASG12D","BRAF_R188L",37
"684",28,0.649948207769362,55.1429150547847,12.151150130881,4760929,1049106,86338,107.5239724258,"KRASG12D","BRAF_R188L",37
"685",29,0.721153568457377,89.3238221852929,7.12884088076444,5375061,428978,60175,74.9409882175,"KRASG12D","BRAF_R188L",37
"686",30,0.0102317347585856,1144.04964033659,984.678186074919,134869724,116081742,117888,146.8158407808,"KRASG12D","BRAF_R188L",37
"687",31,0.36490004950743,11.5408769593279,3.22765085544514,1126505,315051,97610,121.561942001,"KRASG12D","BRAF_R188L",37
"688",32,0.738764542154245,695.274469225226,219.232977327741,75255118,23729339,108238,134.7978842158,"KRASG12D","BRAF_R188L",37
"689",33,0.825975950765755,203.919548426735,28.8041756264537,18586859,2625443,91148,113.5142699468,"KRASG12D","BRAF_R188L",37
"690",34,0.498120882812057,293.727628956525,38.5819511535993,17390438,2284283,59206,73.7342110246,"KRASG12D","BRAF_R188L",37
"691",35,0.682762159519695,592.788398085669,140.361389376059,39883989,9443795,67282,83.7919330162,"KRASG12D","BRAF_R188L",37
"692",36,0.599293633509108,123.656188362919,7.83284023668639,1003099,63540,8112,10.1025558192,"KRASG12D","BRAF_R188L",37
"693",37,0.499411682484546,221.786829163994,49.5864870643575,4149188,927664,18708,23.2986457428,"KRASG12D","BRAF_R188L",37
"694",38,0.447122048058344,1586.57134955752,401.512278761062,14342605,3629671,9040,11.258272264,"KRASG12D","BRAF_R188L",37
"695",39,-0.116818405249004,615.613114632701,632.589566054502,16626479,17084979,27008,33.6353337728,"KRASG12D","BRAF_R188L",37
"696",40,0.853371925039816,293.831653418558,71.9005162664918,10756883,2632206,36609,45.5922665169,"KRASG12D","BRAF_R188L",37
"697",41,-0.0128665369869469,918.796896680091,844.908330231141,108598118,99864785,118196,147.1994190836,"KRASG12D","BRAF_R188L",37
"698",1,-0.150176162884091,95.7914635511546,190.524521427626,9412565,18721130,98261,122.3726870501,"KRASG12D","BRAF_R188L",38
"699",2,0.101099433912091,4.33500185850576,1.11911782926527,174939,45162,40355,50.2574753555,"KRASG12D","BRAF_R188L",38
"700",3,-0.227336837552099,306.656507764947,104.615023607714,21562859,7356110,70316,87.5704283756,"KRASG12D","BRAF_R188L",38
"701",4,-0.0306087950795027,28.2114954396834,36.6339055240062,1311496,1703037,46488,57.8954160408,"KRASG12D","BRAF_R188L",38
"702",5,0.0797813368517349,8.14964433336537,1.3031337114294,339123,54226,41612,51.8229231692,"KRASG12D","BRAF_R188L",38
"703",6,0.827877781256823,35.5495158706202,17.4512968165881,1531011,751575,43067,53.6349570347,"KRASG12D","BRAF_R188L",38
"704",7,0.336041557318446,3.95869701261487,2.06126280425546,120190,62582,30361,37.8111066601,"KRASG12D","BRAF_R188L",38
"705",8,-0.0790997927411563,71.4960997745877,103.890022541227,4821125,7005512,67432,83.9787406312,"KRASG12D","BRAF_R188L",38
"706",9,0.738081359972527,254.883612291548,86.5826212355982,33228157,11287430,130366,162.3557435806,"KRASG12D","BRAF_R188L",38
"707",10,-0.0268797456549292,19.8983046390126,36.0879063080753,2269919,4116764,114076,142.0684365916,"KRASG12D","BRAF_R188L",38
"708",11,0.761651127639216,87.6139655044869,41.1145886088555,15396665,7225190,175733,218.8550840453,"KRASG12D","BRAF_R188L",38
"709",12,0.0563327953237407,1.82085465627954,0.325738561665417,167586,29980,92037,114.6214164117,"KRASG12D","BRAF_R188L",38
"710",13,0.776178499245154,359.088211255687,112.302605978634,49647177,15526846,138259,172.1855602819,"KRASG12D","BRAF_R188L",38
"711",14,-0.348063429217466,1076.23190737156,1116.60034899256,118418873,122860653,110031,137.0308579071,"KRASG12D","BRAF_R188L",38
"712",15,-0.28029777027248,1286.18205301621,1094.04750230138,136924369,116470109,106458,132.5811005178,"KRASG12D","BRAF_R188L",38
"713",16,0.673833258772638,592.170254721172,105.888436243865,54655538,9773185,92297,114.9452162777,"KRASG12D","BRAF_R188L",38
"714",17,0.131215226533715,3.55117190941933,0.825315005727377,161209,37466,45396,56.5354566036,"KRASG12D","BRAF_R188L",38
"715",18,-0.0035605143725834,2.23323619539746,0.273741212521781,297342,36447,133144,165.8154206104,"KRASG12D","BRAF_R188L",38
"716",19,0.0351081470678894,9.44458745052451,1.19961111572421,1364894,173363,144516,179.9779285956,"KRASG12D","BRAF_R188L",38
"717",20,0.0813878035384173,3.03235294117647,0.376025437201908,190735,23652,62900,78.33465989,"KRASG12D","BRAF_R188L",38
"718",21,0.471606241795106,7.195685125773,1.24382759101688,773788,133755,107535,133.9223791935,"KRASG12D","BRAF_R188L",38
"719",22,0.354058238164155,21.0609164842039,8.51649984360338,269327,108909,12788,15.9259718708,"KRASG12D","BRAF_R188L",38
"720",23,0.136212807112066,17.8407419017764,3.44805642633229,1707359,329979,95700,119.18325837,"KRASG12D","BRAF_R188L",38
"721",24,0.0165582418403832,4.62959717353808,0.68064596895343,332831,48933,71892,89.5331537172,"KRASG12D","BRAF_R188L",38
"722",25,0.251641693716661,8.65418962146792,1.15805491380842,389577,52131,45016,56.0622106456,"KRASG12D","BRAF_R188L",38
"723",26,0.419038956233368,1199.24355201662,319.968712134326,27712120,7393837,23108,28.7783357828,"KRASG12D","BRAF_R188L",38
"724",27,0.769584742672892,122.505396039604,18.8083415841584,24746090,3799285,202000,251.5675882,"KRASG12D","BRAF_R188L",38
"725",28,-0.0732690440083503,67.6743359289931,38.4169241725967,11497802,6526997,169899,211.5895132059,"KRASG12D","BRAF_R188L",38
"726",29,0.812123103877653,142.670276948866,30.0135548153554,19745709,4153906,138401,172.3624048241,"KRASG12D","BRAF_R188L",38
"727",30,0.041104659505751,9.57124544325602,1.13827130820281,716781,85244,74889,93.2655698649,"KRASG12D","BRAF_R188L",38
"728",31,-0.109726876936961,64.9234657619037,46.4418800577703,11328106,8103365,174484,217.2995993044,"KRASG12D","BRAF_R188L",38
"729",1,0.730676791566591,164.57205185065,24.7570267005607,9128318,1373198,55467,69.0777198747,"KRASG12D","BRAF_R188L",39
"730",2,0.00878055157411441,7.8990227386403,1.88622984879381,410607,98050,51982,64.7375562862,"KRASG12D","BRAF_R188L",39
"731",3,-0.0882379918492468,26.3453493846257,30.1642791490125,1175187,1345538,44607,55.5528485487,"KRASG12D","BRAF_R188L",39
"732",4,0.00641193140475985,10.7864460204886,8.37938884510988,246384,191402,22842,28.4470636122,"KRASG12D","BRAF_R188L",39
"733",5,0.698304000418017,67.070770793515,33.4581189270105,5018168,2503303,74819,93.1783929779,"KRASG12D","BRAF_R188L",39
"734",6,0.885879351411426,222.424778489274,61.7231614993627,14484524,4019474,65121,81.1006579761,"KRASG12D","BRAF_R188L",39
